row_index,column_index,embedding,biomarker,digitized_correlation,value_status,value_interval,significant_visible,fill_rgb,palette_pixel_y,palette_distance_rgb,cell_left_pixel,cell_top_pixel,cell_right_pixel,cell_bottom_pixel,status
9,14,Z30,YKL40,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,528,240,559,260,candidate_visible_geometry
9,15,Z30,sTREM2,-0.2945205479452055,numeric,null,True,"61,80,195",280,3.3166247903554,560,240,591,260,candidate_visible_geometry
9,16,Z30,SYT1,-0.19041095890410958,numeric,null,True,"115,150,245",242,1.0,592,240,623,260,candidate_visible_geometry
9,17,Z30,SNAP25,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,624,240,655,260,candidate_visible_geometry
9,18,Z30,NPTX2,0.16849315068493148,numeric,null,True,"241,141,111",111,1.0,656,240,687,260,candidate_visible_geometry
9,19,Z30,PDGFRB,-0.1794520547945206,numeric,null,True,"125,160,249",238,1.7320508075688772,688,240,719,260,candidate_visible_geometry
9,20,Z30,S100,-0.1657534246575343,numeric,null,True,"133,168,252",233,1.4142135623730951,720,240,751,260,candidate_visible_geometry
10,0,Z28,Age,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,82,261,113,281,candidate_visible_geometry
10,1,Z28,Sex,0.2534246575342466,numeric,null,True,"208,71,61",80,1.4142135623730951,114,261,145,281,candidate_visible_geometry
10,2,Z28,MMSE,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,146,261,177,281,candidate_visible_geometry
10,3,Z28,Aβ42/Aβ40,-0.28082191780821925,numeric,null,True,"67,88,203",275,2.23606797749979,178,261,209,281,candidate_visible_geometry
10,4,Z28,pTau-217,-0.2397260273972603,numeric,null,True,"88,117,225",260,2.449489742783178,210,261,241,281,candidate_visible_geometry
10,5,Z28,TauPET,-0.23698630136986304,numeric,null,True,"89,119,227",259,1.4142135623730951,242,261,273,281,candidate_visible_geometry
10,6,Z28,ADSignCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,274,261,305,281,candidate_visible_geometry
10,7,Z28,WholeBrainCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,305,261,336,281,candidate_visible_geometry
10,8,Z28,VentricleVol,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,337,261,368,281,candidate_visible_geometry
10,9,Z28,WMH,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,369,261,400,281,candidate_visible_geometry
10,10,Z28,UPDRS,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,401,261,432,281,candidate_visible_geometry
10,11,Z28,SAA,-0.18493150684931509,numeric,null,True,"119,154,247",240,1.4142135623730951,433,261,464,281,candidate_visible_geometry
10,12,Z28,GFAP,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,465,261,496,281,candidate_visible_geometry
10,13,Z28,NFL,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,497,261,528,281,candidate_visible_geometry
10,14,Z28,YKL40,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,528,261,559,281,candidate_visible_geometry
10,15,Z28,sTREM2,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,560,261,591,281,candidate_visible_geometry
10,16,Z28,SYT1,-0.14383561643835618,numeric,null,True,"144,178,254",225,1.7320508075688772,592,261,623,281,candidate_visible_geometry
10,17,Z28,SNAP25,-0.22328767123287668,numeric,null,True,"98,130,234",254,1.0,624,261,655,281,candidate_visible_geometry
10,18,Z28,NPTX2,0.17945205479452053,numeric,null,True,"238,132,104",107,1.7320508075688772,656,261,687,281,candidate_visible_geometry
10,19,Z28,PDGFRB,-0.18767123287671234,numeric,null,True,"118,153,246",241,1.0,688,261,719,281,candidate_visible_geometry
10,20,Z28,S100,-0.12465753424657533,numeric,null,True,"154,187,255",218,2.0,720,261,751,281,candidate_visible_geometry
11,0,Z9,Age,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,82,282,113,301,candidate_visible_geometry
11,1,Z9,Sex,0.23424657534246573,numeric,null,True,"217,88,71",87,1.0,114,282,145,301,candidate_visible_geometry
11,2,Z9,MMSE,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,146,282,177,301,candidate_visible_geometry
11,3,Z9,Aβ42/Aβ40,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,178,282,209,301,candidate_visible_geometry
11,4,Z9,pTau-217,-0.2506849315068493,numeric,null,True,"84,112,222",264,0.0,210,282,241,301,candidate_visible_geometry
11,5,Z9,TauPET,-0.2726027397260274,numeric,null,True,"73,97,210",272,1.4142135623730951,242,282,273,301,candidate_visible_geometry
11,6,Z9,ADSignCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,274,282,305,301,candidate_visible_geometry
11,7,Z9,WholeBrainCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,305,282,336,301,candidate_visible_geometry
11,8,Z9,VentricleVol,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,337,282,368,301,candidate_visible_geometry
11,9,Z9,WMH,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,369,282,400,301,candidate_visible_geometry
11,10,Z9,UPDRS,-0.2945205479452055,numeric,null,True,"62,81,197",280,2.23606797749979,401,282,432,301,candidate_visible_geometry
11,11,Z9,SAA,-0.20410958904109594,numeric,null,True,"108,143,241",247,2.0,433,282,464,301,candidate_visible_geometry
11,12,Z9,GFAP,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,465,282,496,301,candidate_visible_geometry
11,13,Z9,NFL,-0.2835616438356165,numeric,null,True,"66,87,201",276,2.23606797749979,497,282,528,301,candidate_visible_geometry
11,14,Z9,YKL40,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,528,282,559,301,candidate_visible_geometry
11,15,Z9,sTREM2,-0.28082191780821925,numeric,null,True,"67,88,203",275,2.23606797749979,560,282,591,301,candidate_visible_geometry
11,16,Z9,SYT1,-0.09726027397260273,numeric,null,True,"171,200,253",208,1.4142135623730951,592,282,623,301,candidate_visible_geometry
11,17,Z9,SNAP25,-0.2123287671232877,numeric,null,True,"103,136,238",250,1.7320508075688772,624,282,655,301,candidate_visible_geometry
11,18,Z9,NPTX2,0.20958904109589038,numeric,null,True,"227,108,85",96,2.23606797749979,656,282,687,301,candidate_visible_geometry
11,19,Z9,PDGFRB,-0.11917808219178083,numeric,null,True,"157,189,255",216,1.4142135623730951,688,282,719,301,candidate_visible_geometry
11,20,Z9,S100,-0.16027397260273973,numeric,null,True,"136,171,253",231,1.0,720,282,751,301,candidate_visible_geometry
12,0,Z12,Age,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,82,302,113,322,candidate_visible_geometry
12,1,Z12,Sex,0.23424657534246573,numeric,null,True,"217,88,71",87,1.0,114,302,145,322,candidate_visible_geometry
12,2,Z12,MMSE,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,146,302,177,322,candidate_visible_geometry
12,3,Z12,Aβ42/Aβ40,-0.28082191780821925,numeric,null,True,"67,88,203",275,2.23606797749979,178,302,209,322,candidate_visible_geometry
12,4,Z12,pTau-217,-0.2561643835616439,numeric,null,True,"80,107,218",266,1.0,210,302,241,322,candidate_visible_geometry
12,5,Z12,TauPET,-0.2726027397260274,numeric,null,True,"72,95,209",272,3.7416573867739413,242,302,273,322,candidate_visible_geometry
12,6,Z12,ADSignCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,274,302,305,322,candidate_visible_geometry
12,7,Z12,WholeBrainCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,305,302,336,322,candidate_visible_geometry
12,8,Z12,VentricleVol,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,337,302,368,322,candidate_visible_geometry
12,9,Z12,WMH,-0.2671232876712329,numeric,null,True,"74,99,211",270,0.0,369,302,400,322,candidate_visible_geometry
12,10,Z12,UPDRS,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,401,302,432,322,candidate_visible_geometry
12,11,Z12,SAA,-0.18219178082191784,numeric,null,True,"121,156,248",239,0.0,433,302,464,322,candidate_visible_geometry
12,12,Z12,GFAP,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,465,302,496,322,candidate_visible_geometry
12,13,Z12,NFL,-0.25890410958904114,numeric,null,True,"78,104,216",267,2.23606797749979,497,302,528,322,candidate_visible_geometry
12,14,Z12,YKL40,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,528,302,559,322,candidate_visible_geometry
12,15,Z12,sTREM2,-0.25890410958904114,numeric,null,True,"79,105,217",267,1.4142135623730951,560,302,591,322,candidate_visible_geometry
12,16,Z12,SYT1,-0.09178082191780823,numeric,null,True,"173,201,253",206,3.0,592,302,623,322,candidate_visible_geometry
12,17,Z12,SNAP25,-0.20958904109589044,numeric,null,True,"106,139,239",249,1.4142135623730951,624,302,655,322,candidate_visible_geometry
12,18,Z12,NPTX2,0.22054794520547943,numeric,null,True,"223,99,78",92,2.449489742783178,656,302,687,322,candidate_visible_geometry
12,19,Z12,PDGFRB,-0.09726027397260273,numeric,null,True,"171,200,253",208,1.4142135623730951,688,302,719,322,candidate_visible_geometry
12,20,Z12,S100,-0.14383561643835618,numeric,null,True,"143,177,254",225,2.23606797749979,720,302,751,322,candidate_visible_geometry
13,0,Z13,Age,-0.2561643835616439,numeric,null,True,"80,107,218",266,1.0,82,323,113,343,candidate_visible_geometry
13,1,Z13,Sex,0.20684931506849313,numeric,null,True,"228,110,86",97,2.8284271247461903,114,323,145,343,candidate_visible_geometry
13,2,Z13,MMSE,0.23972602739726026,numeric,null,True,"215,84,69",85,2.0,146,323,177,343,candidate_visible_geometry
13,3,Z13,Aβ42/Aβ40,-0.13561643835616438,numeric,null,True,"148,182,255",222,1.0,178,323,209,343,candidate_visible_geometry
13,4,Z13,pTau-217,-0.13561643835616438,numeric,null,True,"147,181,254",222,1.4142135623730951,210,323,241,343,candidate_visible_geometry
13,5,Z13,TauPET,-0.14383561643835618,numeric,null,True,"143,177,254",225,2.23606797749979,242,323,273,343,candidate_visible_geometry
13,6,Z13,ADSignCT,0.2452054794520548,numeric,null,True,"212,78,65",83,1.7320508075688772,274,323,305,343,candidate_visible_geometry
13,7,Z13,WholeBrainCT,0.2726027397260274,numeric,null,True,"196,48,50",73,2.449489742783178,305,323,336,343,candidate_visible_geometry
13,8,Z13,VentricleVol,-0.2342465753424658,numeric,null,True,"91,122,229",258,1.0,337,323,368,343,candidate_visible_geometry
13,9,Z13,WMH,-0.2123287671232877,numeric,null,True,"103,136,238",250,1.7320508075688772,369,323,400,343,candidate_visible_geometry
13,10,Z13,UPDRS,-0.2616438356164384,numeric,null,True,"76,102,214",268,1.4142135623730951,401,323,432,343,candidate_visible_geometry
13,11,Z13,SAA,-0.15479452054794524,numeric,null,True,"137,172,253",229,1.4142135623730951,433,323,464,343,candidate_visible_geometry
13,12,Z13,GFAP,-0.25890410958904114,numeric,null,True,"78,104,216",267,2.23606797749979,465,323,496,343,candidate_visible_geometry
13,13,Z13,NFL,-0.19041095890410958,numeric,null,True,"115,150,245",242,1.0,497,323,528,343,candidate_visible_geometry
13,14,Z13,YKL40,-0.2342465753424658,numeric,null,True,"90,120,228",258,2.23606797749979,528,323,559,343,candidate_visible_geometry
13,15,Z13,sTREM2,-0.2123287671232877,numeric,null,True,"103,136,238",250,1.7320508075688772,560,323,591,343,candidate_visible_geometry
13,16,Z13,SYT1,-0.05342465753424658,numeric,null,False,"195,213,244",192,1.4142135623730951,592,323,623,343,candidate_visible_geometry
13,17,Z13,SNAP25,-0.11917808219178083,numeric,null,True,"158,190,255",216,1.4142135623730951,624,323,655,343,candidate_visible_geometry
13,18,Z13,NPTX2,0.14109589041095888,numeric,null,True,"245,159,128",121,1.0,656,323,687,343,candidate_visible_geometry
13,19,Z13,PDGFRB,-0.10547945205479453,numeric,null,True,"167,197,254",211,1.7320508075688772,688,323,719,343,candidate_visible_geometry
13,20,Z13,S100,-0.06164383561643838,numeric,null,False,"188,210,247",195,1.7320508075688772,720,323,751,343,candidate_visible_geometry
14,0,Z0,Age,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,82,344,113,363,candidate_visible_geometry
14,1,Z0,Sex,0.16575342465753423,numeric,null,True,"241,143,113",112,1.4142135623730951,114,344,145,363,candidate_visible_geometry
14,2,Z0,MMSE,0.2643835616438356,numeric,null,True,"202,59,55",76,3.3166247903554,146,344,177,363,candidate_visible_geometry
14,3,Z0,Aβ42/Aβ40,-0.25890410958904114,numeric,null,True,"78,104,216",267,2.23606797749979,178,344,209,363,candidate_visible_geometry
14,4,Z0,pTau-217,-0.20958904109589044,numeric,null,True,"106,139,239",249,1.4142135623730951,210,344,241,363,candidate_visible_geometry
14,5,Z0,TauPET,-0.21780821917808219,numeric,null,True,"100,133,236",252,1.4142135623730951,242,344,273,363,candidate_visible_geometry
14,6,Z0,ADSignCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,274,344,305,363,candidate_visible_geometry
14,7,Z0,WholeBrainCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,305,344,336,363,candidate_visible_geometry
14,8,Z0,VentricleVol,-0.2780821917808219,numeric,null,True,"68,90,204",274,2.0,337,344,368,363,candidate_visible_geometry
14,9,Z0,WMH,-0.24794520547945204,numeric,null,True,"85,114,223",263,1.0,369,344,400,363,candidate_visible_geometry
14,10,Z0,UPDRS,-0.2835616438356165,numeric,null,True,"66,87,201",276,2.23606797749979,401,344,432,363,candidate_visible_geometry
14,11,Z0,SAA,-0.1794520547945206,numeric,null,True,"123,159,249",238,1.4142135623730951,433,344,464,363,candidate_visible_geometry
14,12,Z0,GFAP,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,465,344,496,363,candidate_visible_geometry
14,13,Z0,NFL,-0.2397260273972603,numeric,null,True,"88,117,225",260,2.449489742783178,497,344,528,363,candidate_visible_geometry
14,14,Z0,YKL40,-0.28630136986301374,numeric,null,True,"64,85,200",277,1.4142135623730951,528,344,559,363,candidate_visible_geometry
14,15,Z0,sTREM2,-0.2452054794520548,numeric,null,True,"86,115,224",262,1.0,560,344,591,363,candidate_visible_geometry
14,16,Z0,SYT1,-0.08356164383561643,numeric,null,True,"179,205,251",203,0.0,592,344,623,363,candidate_visible_geometry
14,17,Z0,SNAP25,-0.17397260273972603,numeric,null,True,"126,161,250",236,1.4142135623730951,624,344,655,363,candidate_visible_geometry
14,18,Z0,NPTX2,0.19315068493150683,numeric,null,True,"233,122,95",102,2.0,656,344,687,363,candidate_visible_geometry
14,19,Z0,PDGFRB,-0.09726027397260273,numeric,null,True,"171,200,253",208,1.4142135623730951,688,344,719,363,candidate_visible_geometry
14,20,Z0,S100,-0.11917808219178083,numeric,null,True,"158,190,255",216,1.4142135623730951,720,344,751,363,candidate_visible_geometry
15,0,Z6,Age,-0.3,clipped_low,"[null, -0.3]",True,"59,76,192",282,3.605551275463989,82,364,113,384,candidate_visible_geometry
15,1,Z6,Sex,0.18219178082191778,numeric,null,True,"237,131,102",106,2.0,114,364,145,384,candidate_visible_geometry
15,2,Z6,MMSE,0.2726027397260274,numeric,null,True,"196,48,50",73,2.449489742783178,146,364,177,384,candidate_visible_geometry
15,3,Z6,Aβ42/Aβ40,-0.22328767123287668,numeric,null,True,"98,130,234",254,1.0,178,364,209,384,candidate_visible_geometry
15,4,Z6,pTau-217,-0.2123287671232877,numeric,null,True,"104,138,239",250,2.23606797749979,210,364,241,384,candidate_visible_geometry
15,5,Z6,TauPET,-0.22054794520547943,numeric,null,True,"99,132,235",253,0.0,242,364,273,384,candidate_visible_geometry
15,6,Z6,ADSignCT,0.28904109589041094,numeric,null,True,"186,22,43",67,3.4641016151377544,274,364,305,384,candidate_visible_geometry
15,7,Z6,WholeBrainCT,0.3,clipped_high,"[0.3, null]",True,"180,4,38",63,5.0990195135927845,305,364,336,384,candidate_visible_geometry
15,8,Z6,VentricleVol,-0.2506849315068493,numeric,null,True,"84,112,222",264,0.0,337,364,368,384,candidate_visible_geometry
15,9,Z6,WMH,-0.21780821917808219,numeric,null,True,"100,133,236",252,1.4142135623730951,369,364,400,384,candidate_visible_geometry
15,10,Z6,UPDRS,-0.2342465753424658,numeric,null,True,"91,122,229",258,1.0,401,364,432,384,candidate_visible_geometry
15,11,Z6,SAA,-0.1794520547945206,numeric,null,True,"125,160,249",238,1.7320508075688772,433,364,464,384,candidate_visible_geometry
15,12,Z6,GFAP,-0.2835616438356165,numeric,null,True,"66,87,201",276,2.23606797749979,465,364,496,384,candidate_visible_geometry
15,13,Z6,NFL,-0.2397260273972603,numeric,null,True,"88,117,225",260,2.449489742783178,497,364,528,384,candidate_visible_geometry
15,14,Z6,YKL40,-0.26438356164383564,numeric,null,True,"75,100,213",269,1.7320508075688772,528,364,559,384,candidate_visible_geometry
15,15,Z6,sTREM2,-0.2123287671232877,numeric,null,True,"103,136,238",250,1.7320508075688772,560,364,591,384,candidate_visible_geometry
15,16,Z6,SYT1,-0.06164383561643838,numeric,null,False,"190,210,246",195,1.4142135623730951,592,364,623,384,candidate_visible_geometry
15,17,Z6,SNAP25,-0.1657534246575343,numeric,null,True,"133,168,252",233,1.4142135623730951,624,364,655,384,candidate_visible_geometry
15,18,Z6,NPTX2,0.22054794520547943,numeric,null,True,"223,99,78",92,2.449489742783178,656,364,687,384,candidate_visible_geometry
15,19,Z6,PDGFRB,-0.05342465753424658,numeric,null,False,"195,213,244",192,1.4142135623730951,688,364,719,384,candidate_visible_geometry
15,20,Z6,S100,-0.11917808219178083,numeric,null,True,"157,189,255",216,1.4142135623730951,720,364,751,384,candidate_visible_geometry
16,0,Z1,Age,-0.19589041095890414,numeric,null,True,"112,147,243",244,1.4142135623730951,82,385,113,405,candidate_visible_geometry
16,1,Z1,Sex,0.23972602739726026,numeric,null,True,"215,84,69",85,2.0,114,385,145,405,candidate_visible_geometry
16,2,Z1,MMSE,0.08630136986301368,numeric,null,True,"246,190,164",141,1.4142135623730951,146,385,177,405,candidate_visible_geometry
16,3,Z1,Aβ42/Aβ40,0.0013698630136986245,numeric,null,False,"219,220,222",172,1.4142135623730951,178,385,209,405,candidate_visible_geometry
16,4,Z1,pTau-217,0.0506849315068493,numeric,null,False,"239,206,189",154,1.4142135623730951,210,385,241,405,candidate_visible_geometry
16,5,Z1,TauPET,0.06164383561643835,numeric,null,True,"242,201,180",150,1.0,242,385,273,405,candidate_visible_geometry
16,6,Z1,ADSignCT,0.12191780821917808,numeric,null,True,"247,172,142",128,2.23606797749979,274,385,305,405,candidate_visible_geometry
16,7,Z1,WholeBrainCT,0.15205479452054793,numeric,null,True,"244,152,122",117,2.8284271247461903,305,385,336,405,candidate_visible_geometry
16,8,Z1,VentricleVol,-0.19041095890410958,numeric,null,True,"117,151,246",242,1.7320508075688772,337,385,368,405,candidate_visible_geometry
16,9,Z1,WMH,-0.18219178082191784,numeric,null,True,"121,156,248",239,0.0,369,385,400,405,candidate_visible_geometry
16,10,Z1,UPDRS,-0.25890410958904114,numeric,null,True,"78,104,216",267,2.23606797749979,401,385,432,405,candidate_visible_geometry
16,11,Z1,SAA,-0.13561643835616438,numeric,null,True,"147,181,254",222,1.4142135623730951,433,385,464,405,candidate_visible_geometry
16,12,Z1,GFAP,-0.10547945205479453,numeric,null,True,"166,196,254",211,1.0,465,385,496,405,candidate_visible_geometry
16,13,Z1,NFL,-0.11917808219178083,numeric,null,True,"158,190,255",216,1.4142135623730951,497,385,528,405,candidate_visible_geometry
16,14,Z1,YKL40,-0.11369863013698633,numeric,null,True,"161,192,255",214,1.4142135623730951,528,385,559,405,candidate_visible_geometry
16,15,Z1,sTREM2,-0.12739726027397263,numeric,null,True,"151,184,255",219,3.0,560,385,591,405,candidate_visible_geometry
16,16,Z1,SYT1,0.045205479452054775,numeric,null,False,"237,209,194",156,3.1622776601683795,592,385,623,405,candidate_visible_geometry
16,17,Z1,SNAP25,0.05616438356164383,numeric,null,False,"240,205,187",152,1.0,624,385,655,405,candidate_visible_geometry
16,18,Z1,NPTX2,0.03698630136986297,numeric,null,False,"234,212,200",159,2.23606797749979,656,385,687,405,candidate_visible_geometry
16,19,Z1,PDGFRB,-0.05890410958904113,numeric,null,False,"192,212,245",194,1.0,688,385,719,405,candidate_visible_geometry
16,20,Z1,S100,-0.012328767123287676,numeric,null,False,"212,219,230",177,4.242640687119285,720,385,751,405,candidate_visible_geometry
17,0,Z17,Age,-0.10273972602739728,numeric,null,True,"169,198,253",210,2.23606797749979,82,406,113,425,candidate_visible_geometry
17,1,Z17,Sex,0.08630136986301368,numeric,null,True,"246,191,166",141,1.7320508075688772,114,406,145,425,candidate_visible_geometry
17,2,Z17,MMSE,0.0506849315068493,numeric,null,False,"239,206,189",154,1.4142135623730951,146,406,177,425,candidate_visible_geometry
17,3,Z17,Aβ42/Aβ40,-0.04794520547945208,numeric,null,False,"198,214,241",190,1.4142135623730951,178,406,209,425,candidate_visible_geometry
17,4,Z17,pTau-217,-0.023287671232876728,numeric,null,False,"209,218,233",181,1.4142135623730951,210,406,241,425,candidate_visible_geometry
17,5,Z17,TauPET,-0.009589041095890427,numeric,null,False,"216,220,226",176,1.7320508075688772,242,406,273,425,candidate_visible_geometry
17,6,Z17,ADSignCT,0.05616438356164383,numeric,null,True,"241,205,186",152,1.0,274,406,305,425,candidate_visible_geometry
17,7,Z17,WholeBrainCT,0.06164383561643835,numeric,null,True,"242,202,181",150,1.0,305,406,336,425,candidate_visible_geometry
17,8,Z17,VentricleVol,-0.08082191780821918,numeric,null,True,"181,205,250",202,1.0,337,406,368,425,candidate_visible_geometry
17,9,Z17,WMH,-0.06986301369863013,numeric,null,True,"187,209,248",198,3.1622776601683795,369,406,400,425,candidate_visible_geometry
17,10,Z17,UPDRS,-0.13561643835616438,numeric,null,False,"148,182,255",222,1.0,401,406,432,425,candidate_visible_geometry
17,11,Z17,SAA,-0.07808219178082193,numeric,null,True,"182,206,250",201,1.0,433,406,464,425,candidate_visible_geometry
17,12,Z17,GFAP,-0.023287671232876728,numeric,null,False,"210,219,232",181,2.23606797749979,465,406,496,425,candidate_visible_geometry
17,13,Z17,NFL,-0.04794520547945208,numeric,null,False,"197,214,242",190,0.0,497,406,528,425,candidate_visible_geometry
17,14,Z17,YKL40,-0.023287671232876728,numeric,null,False,"211,219,231",181,3.3166247903554,528,406,559,425,candidate_visible_geometry
17,15,Z17,sTREM2,-0.05890410958904113,numeric,null,False,"192,212,245",194,1.0,560,406,591,425,candidate_visible_geometry
17,16,Z17,SYT1,0.0041095890410958735,numeric,null,False,"221,220,220",171,2.23606797749979,592,406,623,425,candidate_visible_geometry
17,17,Z17,SNAP25,0.0013698630136986245,numeric,null,False,"219,220,222",172,1.4142135623730951,624,406,655,425,candidate_visible_geometry
17,18,Z17,NPTX2,0.06164383561643835,numeric,null,False,"242,203,183",150,2.8284271247461903,656,406,687,425,candidate_visible_geometry
17,19,Z17,PDGFRB,0.023287671232876672,numeric,null,False,"230,215,207",164,1.4142135623730951,688,406,719,425,candidate_visible_geometry
17,20,Z17,S100,0.03698630136986297,numeric,null,False,"236,211,197",159,5.916079783099616,720,406,751,425,candidate_visible_geometry
18,0,Z29,Age,-0.05890410958904113,numeric,null,True,"192,212,245",194,1.0,82,426,113,446,candidate_visible_geometry
18,1,Z29,Sex,0.17123287671232876,numeric,null,True,"240,139,110",110,2.449489742783178,114,426,145,446,candidate_visible_geometry
18,2,Z29,MMSE,0.08630136986301368,numeric,null,True,"246,191,166",141,1.7320508075688772,146,426,177,446,candidate_visible_geometry
18,3,Z29,Aβ42/Aβ40,0.0041095890410958735,numeric,null,False,"222,220,219",171,1.0,178,426,209,446,candidate_visible_geometry
18,4,Z29,pTau-217,0.03698630136986297,numeric,null,False,"234,213,201",159,1.7320508075688772,210,426,241,446,candidate_visible_geometry
18,5,Z29,TauPET,0.031506849315068475,numeric,null,False,"233,213,203",161,1.0,242,426,273,446,candidate_visible_geometry
18,6,Z29,ADSignCT,0.08904109589041095,numeric,null,True,"246,189,162",140,1.4142135623730951,274,426,305,446,candidate_visible_geometry
18,7,Z29,WholeBrainCT,0.09726027397260273,numeric,null,True,"247,186,159",137,3.605551275463989,305,426,336,446,candidate_visible_geometry
18,8,Z29,VentricleVol,-0.09726027397260273,numeric,null,True,"171,200,253",208,1.4142135623730951,337,426,368,446,candidate_visible_geometry
18,9,Z29,WMH,-0.09726027397260273,numeric,null,True,"170,199,253",208,1.4142135623730951,369,426,400,446,candidate_visible_geometry
18,10,Z29,UPDRS,-0.2452054794520548,numeric,null,True,"86,115,224",262,1.0,401,426,432,446,candidate_visible_geometry
18,11,Z29,SAA,-0.10547945205479453,numeric,null,True,"167,197,254",211,1.7320508075688772,433,426,464,446,candidate_visible_geometry
18,12,Z29,GFAP,-0.009589041095890427,numeric,null,False,"216,220,226",176,1.7320508075688772,465,426,496,446,candidate_visible_geometry
18,13,Z29,NFL,-0.05068493150684933,numeric,null,False,"196,213,243",191,1.4142135623730951,497,426,528,446,candidate_visible_geometry
18,14,Z29,YKL40,0.009589041095890372,numeric,null,False,"223,219,217",169,1.0,528,426,559,446,candidate_visible_geometry
18,15,Z29,sTREM2,-0.05068493150684933,numeric,null,False,"196,213,243",191,1.4142135623730951,560,426,591,446,candidate_visible_geometry
18,16,Z29,SYT1,0.11095890410958903,numeric,null,True,"247,179,150",132,3.3166247903554,592,426,623,446,candidate_visible_geometry
18,17,Z29,SNAP25,0.1054794520547945,numeric,null,True,"247,181,153",134,1.0,624,426,655,446,candidate_visible_geometry
18,18,Z29,NPTX2,0.13013698630136986,numeric,null,True,"247,166,136",125,1.0,656,426,687,446,candidate_visible_geometry
18,19,Z29,PDGFRB,0.08630136986301368,numeric,null,True,"246,190,164",141,1.4142135623730951,688,426,719,446,candidate_visible_geometry
18,20,Z29,S100,0.08630136986301368,numeric,null,True,"246,191,166",141,1.7320508075688772,720,426,751,446,candidate_visible_geometry
19,0,Z18,Age,0.14109589041095888,numeric,null,True,"245,159,128",121,1.0,82,447,113,467,candidate_visible_geometry
19,1,Z18,Sex,0.0041095890410958735,numeric,null,False,"221,220,220",171,2.23606797749979,114,447,145,467,candidate_visible_geometry
19,2,Z18,MMSE,0.1191780821917808,numeric,null,True,"247,173,144",129,1.0,146,447,177,467,candidate_visible_geometry
19,3,Z18,Aβ42/Aβ40,-0.10547945205479453,numeric,null,True,"167,197,254",211,1.7320508075688772,178,447,209,467,candidate_visible_geometry
19,4,Z18,pTau-217,-0.12739726027397263,numeric,null,True,"152,185,255",219,2.23606797749979,210,447,241,467,candidate_visible_geometry
19,5,Z18,TauPET,-0.1657534246575343,numeric,null,True,"133,168,252",233,1.4142135623730951,242,447,273,467,candidate_visible_geometry
19,6,Z18,ADSignCT,0.06164383561643835,numeric,null,True,"242,201,180",150,1.0,274,447,305,467,candidate_visible_geometry
19,7,Z18,WholeBrainCT,0.023287671232876672,numeric,null,False,"228,217,210",164,3.0,305,447,336,467,candidate_visible_geometry
19,8,Z18,VentricleVol,0.03698630136986297,numeric,null,False,"234,212,200",159,2.23606797749979,337,447,368,467,candidate_visible_geometry
