series,x,value,pixel_x,pixel_y,uncertainty_value,confidence,value_status
CAN/USD,1997.8625,1.52386739,394,47.014,0.00239576,0.9966,visible_trace_observed
CAN/USD,1997.94375,1.51323793,395,50.2737,0.0014162,0.9992,visible_trace_observed
CAN/USD,1998.025,1.49651098,396,55.4033,0.00154663,0.9022,visible_trace_observed
CAN/USD,1998.10625,1.48645772,397,58.4863,0.00205272,0.9592,visible_trace_observed
CAN/USD,1998.1875,,398,,,,not_extracted_gap
CAN/USD,1998.26875,,399,,,,not_extracted_gap
CAN/USD,1998.35,,400,,,,not_extracted_gap
CAN/USD,1998.43125,,401,,,,not_extracted_gap
CAN/USD,1998.5125,,402,,,,not_extracted_gap
CAN/USD,1998.59375,,403,,,,not_extracted_gap
CAN/USD,1998.675,,404,,,,not_extracted_gap
CAN/USD,1998.75625,,405,,,,not_extracted_gap
CAN/USD,1998.8375,,406,,,,not_extracted_gap
CAN/USD,1998.91875,,407,,,,not_extracted_gap
CAN/USD,1999.0,,408,,,,not_extracted_gap
